Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
7447,Shanghai,China,08-03-2020,342,3
7448,Shanghai,China,09-03-2020,342,3
7449,Shanghai,China,10-03-2020,344,3
7450,Shanghai,China,11-03-2020,344,3
7451,Shanghai,China,12-03-2020,344,3
7452,Shanghai,China,13-03-2020,346,3
7453,Shanghai,China,14-03-2020,353,3
7454,Shanghai,China,15-03-2020,353,3
7455,Shanghai,China,16-03-2020,355,3
7456,Shanghai,China,17-03-2020,358,3
7457,Shanghai,China,18-03-2020,361,3
7458,Shanghai,China,19-03-2020,363,3
7459,Shanghai,China,20-03-2020,371,3
7460,Shanghai,China,21-03-2020,380,3
7461,Shanghai,China,22-03-2020,404,4
7462,Shanghai,China,23-03-2020,404,4
7463,Shanghai,China,24-03-2020,414,4
7464,Shanghai,China,25-03-2020,433,5
7465,Shanghai,China,26-03-2020,451,5
7466,Shanghai,China,27-03-2020,468,5
7467,Shanghai,China,28-03-2020,485,5
7501,Shanxi,China,22-01-2020,1,0
7502,Shanxi,China,23-01-2020,1,0
7503,Shanxi,China,24-01-2020,1,0
7504,Shanxi,China,25-01-2020,6,0
7505,Shanxi,China,26-01-2020,9,0
7506,Shanxi,China,27-01-2020,13,0
7507,Shanxi,China,28-01-2020,27,0
7508,Shanxi,China,29-01-2020,27,0
7509,Shanxi,China,30-01-2020,35,0
7510,Shanxi,China,31-01-2020,39,0
7511,Shanxi,China,01-02-2020,47,0
7512,Shanxi,China,02-02-2020,66,0
7513,Shanxi,China,03-02-2020,74,0
7514,Shanxi,China,04-02-2020,81,0
7515,Shanxi,China,05-02-2020,81,0
7516,Shanxi,China,06-02-2020,96,0
7517,Shanxi,China,07-02-2020,104,0
7518,Shanxi,China,08-02-2020,115,0
7519,Shanxi,China,09-02-2020,119,0
7520,Shanxi,China,10-02-2020,119,0
7521,Shanxi,China,11-02-2020,124,0
7522,Shanxi,China,12-02-2020,126,0
7523,Shanxi,China,13-02-2020,126,0
7524,Shanxi,China,14-02-2020,127,0
7525,Shanxi,China,15-02-2020,128,0
7526,Shanxi,China,16-02-2020,129,0
7527,Shanxi,China,17-02-2020,130,0
7528,Shanxi,China,18-02-2020,131,0
7529,Shanxi,China,19-02-2020,131,0
7530,Shanxi,China,20-02-2020,132,0
7531,Shanxi,China,21-02-2020,132,0
7532,Shanxi,China,22-02-2020,132,0
7533,Shanxi,China,23-02-2020,132,0
7534,Shanxi,China,24-02-2020,133,0
7535,Shanxi,China,25-02-2020,133,0
7536,Shanxi,China,26-02-2020,133,0
7537,Shanxi,China,27-02-2020,133,0
7538,Shanxi,China,28-02-2020,133,0
7539,Shanxi,China,29-02-2020,133,0
7540,Shanxi,China,01-03-2020,133,0
7541,Shanxi,China,02-03-2020,133,0
7542,Shanxi,China,03-03-2020,133,0
7543,Shanxi,China,04-03-2020,133,0
7544,Shanxi,China,05-03-2020,133,0
7545,Shanxi,China,06-03-2020,133,0
7546,Shanxi,China,07-03-2020,133,0
7547,Shanxi,China,08-03-2020,133,0
7548,Shanxi,China,09-03-2020,133,0
7549,Shanxi,China,10-03-2020,133,0
7550,Shanxi,China,11-03-2020,133,0
7551,Shanxi,China,12-03-2020,133,0
7552,Shanxi,China,13-03-2020,133,0
7553,Shanxi,China,14-03-2020,133,0
7554,Shanxi,China,15-03-2020,133,0
7555,Shanxi,China,16-03-2020,133,0
7556,Shanxi,China,17-03-2020,133,0
7557,Shanxi,China,18-03-2020,133,0
7558,Shanxi,China,19-03-2020,133,0
7559,Shanxi,China,20-03-2020,133,0
7560,Shanxi,China,21-03-2020,133,0
7561,Shanxi,China,22-03-2020,133,0
7562,Shanxi,China,23-03-2020,134,0
7563,Shanxi,China,24-03-2020,134,0
7564,Shanxi,China,25-03-2020,134,0
7565,Shanxi,China,26-03-2020,135,0
7566,Shanxi,China,27-03-2020,135,0
7567,Shanxi,China,28-03-2020,135,0
7601,Sichuan,China,22-01-2020,5,0
7602,Sichuan,China,23-01-2020,8,0
7603,Sichuan,China,24-01-2020,15,0
7604,Sichuan,China,25-01-2020,28,0
7605,Sichuan,China,26-01-2020,44,0
7606,Sichuan,China,27-01-2020,69,0
7607,Sichuan,China,28-01-2020,90,0
7608,Sichuan,China,29-01-2020,108,1
7609,Sichuan,China,30-01-2020,142,1
7610,Sichuan,China,31-01-2020,177,1
7611,Sichuan,China,01-02-2020,207,1
7612,Sichuan,China,02-02-2020,231,1
7613,Sichuan,China,03-02-2020,254,1
7614,Sichuan,China,04-02-2020,282,1
7615,Sichuan,China,05-02-2020,301,1
7616,Sichuan,China,06-02-2020,321,1
7617,Sichuan,China,07-02-2020,344,1
7618,Sichuan,China,08-02-2020,364,1
7619,Sichuan,China,09-02-2020,386,1
7620,Sichuan,China,10-02-2020,405,1
7621,Sichuan,China,11-02-2020,417,1
7622,Sichuan,China,12-02-2020,436,1
7623,Sichuan,China,13-02-2020,451,1
7624,Sichuan,China,14-02-2020,463,1
7625,Sichuan,China,15-02-2020,470,1
7626,Sichuan,China,16-02-2020,481,3
7627,Sichuan,China,17-02-2020,495,3
7628,Sichuan,China,18-02-2020,508,3
7629,Sichuan,China,19-02-2020,514,3
7630,Sichuan,China,20-02-2020,520,3
7631,Sichuan,China,21-02-2020,525,3
7632,Sichuan,China,22-02-2020,526,3
7633,Sichuan,China,23-02-2020,526,3
7634,Sichuan,China,24-02-2020,527,3
7635,Sichuan,China,25-02-2020,529,3
7636,Sichuan,China,26-02-2020,531,3
7637,Sichuan,China,27-02-2020,534,3
7638,Sichuan,China,28-02-2020,538,3
7639,Sichuan,China,29-02-2020,538,3
7640,Sichuan,China,01-03-2020,538,3
7641,Sichuan,China,02-03-2020,538,3
7642,Sichuan,China,03-03-2020,538,3
7643,Sichuan,China,04-03-2020,538,3
7644,Sichuan,China,05-03-2020,539,3
7645,Sichuan,China,06-03-2020,539,3
7646,Sichuan,China,07-03-2020,539,3
7647,Sichuan,China,08-03-2020,539,3
7648,Sichuan,China,09-03-2020,539,3
7649,Sichuan,China,10-03-2020,539,3
7650,Sichuan,China,11-03-2020,539,3
7651,Sichuan,China,12-03-2020,539,3
7652,Sichuan,China,13-03-2020,539,3
7653,Sichuan,China,14-03-2020,539,3
7654,Sichuan,China,15-03-2020,539,3
7655,Sichuan,China,16-03-2020,539,3
7656,Sichuan,China,17-03-2020,540,3
7657,Sichuan,China,18-03-2020,540,3
7658,Sichuan,China,19-03-2020,540,3
7659,Sichuan,China,20-03-2020,541,3
7660,Sichuan,China,21-03-2020,542,3
7661,Sichuan,China,22-03-2020,543,3
7662,Sichuan,China,23-03-2020,543,3
7663,Sichuan,China,24-03-2020,545,3
7664,Sichuan,China,25-03-2020,547,3
7665,Sichuan,China,26-03-2020,547,3
7666,Sichuan,China,27-03-2020,548,3
7667,Sichuan,China,28-03-2020,548,3
7701,Tianjin,China,22-01-2020,4,0
7702,Tianjin,China,23-01-2020,4,0
7703,Tianjin,China,24-01-2020,8,0
7704,Tianjin,China,25-01-2020,10,0
7705,Tianjin,China,26-01-2020,14,0
7706,Tianjin,China,27-01-2020,23,0
7707,Tianjin,China,28-01-2020,24,0
7708,Tianjin,China,29-01-2020,27,0
7709,Tianjin,China,30-01-2020,31,0
7710,Tianjin,China,31-01-2020,32,0
7711,Tianjin,China,01-02-2020,41,0
7712,Tianjin,China,02-02-2020,48,0
7713,Tianjin,China,03-02-2020,60,0
7714,Tianjin,China,04-02-2020,67,0
7715,Tianjin,China,05-02-2020,69,1
7716,Tianjin,China,06-02-2020,79,1
7717,Tianjin,China,07-02-2020,81,1
7718,Tianjin,China,08-02-2020,88,1
7719,Tianjin,China,09-02-2020,91,1
7720,Tianjin,China,10-02-2020,95,1
7721,Tianjin,China,11-02-2020,106,2
7722,Tianjin,China,12-02-2020,112,2
7723,Tianjin,China,13-02-2020,119,3
7724,Tianjin,China,14-02-2020,120,3
7725,Tianjin,China,15-02-2020,122,3
7726,Tianjin,China,16-02-2020,124,3
7727,Tianjin,China,17-02-2020,125,3
7728,Tianjin,China,18-02-2020,128,3
7729,Tianjin,China,19-02-2020,130,3
7730,Tianjin,China,20-02-2020,131,3
7731,Tianjin,China,21-02-2020,132,3
7732,Tianjin,China,22-02-2020,135,3
7733,Tianjin,China,23-02-2020,135,3
7734,Tianjin,China,24-02-2020,135,3
7735,Tianjin,China,25-02-2020,135,3
7736,Tianjin,China,26-02-2020,135,3
7737,Tianjin,China,27-02-2020,136,3
7738,Tianjin,China,28-02-2020,136,3
7739,Tianjin,China,29-02-2020,136,3
7740,Tianjin,China,01-03-2020,136,3
7741,Tianjin,China,02-03-2020,136,3
7742,Tianjin,China,03-03-2020,136,3
7743,Tianjin,China,04-03-2020,136,3
7744,Tianjin,China,05-03-2020,136,3
7745,Tianjin,China,06-03-2020,136,3
7746,Tianjin,China,07-03-2020,136,3
7747,Tianjin,China,08-03-2020,136,3
7748,Tianjin,China,09-03-2020,136,3
7749,Tianjin,China,10-03-2020,136,3
7750,Tianjin,China,11-03-2020,136,3
7751,Tianjin,China,12-03-2020,136,3
7752,Tianjin,China,13-03-2020,136,3
7753,Tianjin,China,14-03-2020,136,3
7754,Tianjin,China,15-03-2020,136,3
7755,Tianjin,China,16-03-2020,136,3
7756,Tianjin,China,17-03-2020,136,3
7757,Tianjin,China,18-03-2020,136,3
7758,Tianjin,China,19-03-2020,137,3
7759,Tianjin,China,20-03-2020,137,3
7760,Tianjin,China,21-03-2020,137,3
7761,Tianjin,China,22-03-2020,137,3
7762,Tianjin,China,23-03-2020,141,3
7763,Tianjin,China,24-03-2020,145,3
7764,Tianjin,China,25-03-2020,145,3
7765,Tianjin,China,26-03-2020,151,3
7766,Tianjin,China,27-03-2020,155,3
7767,Tianjin,China,28-03-2020,161,3
7801,Tibet,China,22-01-2020,0,0
7802,Tibet,China,23-01-2020,0,0
7803,Tibet,China,24-01-2020,0,0
7804,Tibet,China,25-01-2020,0,0
7805,Tibet,China,26-01-2020,0,0
7806,Tibet,China,27-01-2020,0,0
7807,Tibet,China,28-01-2020,0,0
7808,Tibet,China,29-01-2020,0,0
7809,Tibet,China,30-01-2020,1,0
7810,Tibet,China,31-01-2020,1,0
7811,Tibet,China,01-02-2020,1,0
7812,Tibet,China,02-02-2020,1,0
7813,Tibet,China,03-02-2020,1,0
7814,Tibet,China,04-02-2020,1,0
7815,Tibet,China,05-02-2020,1,0
7816,Tibet,China,06-02-2020,1,0
7817,Tibet,China,07-02-2020,1,0
7818,Tibet,China,08-02-2020,1,0
7819,Tibet,China,09-02-2020,1,0
7820,Tibet,China,10-02-2020,1,0
7821,Tibet,China,11-02-2020,1,0
7822,Tibet,China,12-02-2020,1,0
7823,Tibet,China,13-02-2020,1,0
7824,Tibet,China,14-02-2020,1,0
7825,Tibet,China,15-02-2020,1,0
7826,Tibet,China,16-02-2020,1,0
7827,Tibet,China,17-02-2020,1,0
7828,Tibet,China,18-02-2020,1,0
7829,Tibet,China,19-02-2020,1,0
7830,Tibet,China,20-02-2020,1,0
7831,Tibet,China,21-02-2020,1,0
7832,Tibet,China,22-02-2020,1,0
7833,Tibet,China,23-02-2020,1,0
7834,Tibet,China,24-02-2020,1,0
7835,Tibet,China,25-02-2020,1,0
7836,Tibet,China,26-02-2020,1,0
7837,Tibet,China,27-02-2020,1,0
7838,Tibet,China,28-02-2020,1,0
7839,Tibet,China,29-02-2020,1,0
7840,Tibet,China,01-03-2020,1,0
7841,Tibet,China,02-03-2020,1,0
7842,Tibet,China,03-03-2020,1,0
7843,Tibet,China,04-03-2020,1,0
7844,Tibet,China,05-03-2020,1,0
7845,Tibet,China,06-03-2020,1,0
7846,Tibet,China,07-03-2020,1,0
7847,Tibet,China,08-03-2020,1,0
7848,Tibet,China,09-03-2020,1,0
7849,Tibet,China,10-03-2020,1,0
7850,Tibet,China,11-03-2020,1,0
7851,Tibet,China,12-03-2020,1,0
7852,Tibet,China,13-03-2020,1,0
7853,Tibet,China,14-03-2020,1,0
7854,Tibet,China,15-03-2020,1,0
7855,Tibet,China,16-03-2020,1,0
7856,Tibet,China,17-03-2020,1,0
7857,Tibet,China,18-03-2020,1,0
7858,Tibet,China,19-03-2020,1,0
7859,Tibet,China,20-03-2020,1,0
7860,Tibet,China,21-03-2020,1,0
7861,Tibet,China,22-03-2020,1,0
7862,Tibet,China,23-03-2020,1,0
7863,Tibet,China,24-03-2020,1,0
7864,Tibet,China,25-03-2020,1,0
7865,Tibet,China,26-03-2020,1,0
7866,Tibet,China,27-03-2020,1,0
7867,Tibet,China,28-03-2020,1,0
7901,Xinjiang,China,22-01-2020,0,0
7902,Xinjiang,China,23-01-2020,2,0
7903,Xinjiang,China,24-01-2020,2,0
7904,Xinjiang,China,25-01-2020,3,0
7905,Xinjiang,China,26-01-2020,4,0
7906,Xinjiang,China,27-01-2020,5,0
7907,Xinjiang,China,28-01-2020,10,0
7908,Xinjiang,China,29-01-2020,13,0
7909,Xinjiang,China,30-01-2020,14,0
7910,Xinjiang,China,31-01-2020,17,0
7911,Xinjiang,China,01-02-2020,18,0
7912,Xinjiang,China,02-02-2020,21,0
7913,Xinjiang,China,03-02-2020,24,0
7914,Xinjiang,China,04-02-2020,29,0
7915,Xinjiang,China,05-02-2020,32,0
7916,Xinjiang,China,06-02-2020,36,0
7917,Xinjiang,China,07-02-2020,39,0
7918,Xinjiang,China,08-02-2020,42,0
7919,Xinjiang,China,09-02-2020,45,0
7920,Xinjiang,China,10-02-2020,49,0
7921,Xinjiang,China,11-02-2020,55,0
7922,Xinjiang,China,12-02-2020,59,0
7923,Xinjiang,China,13-02-2020,63,1
7924,Xinjiang,China,14-02-2020,65,1
7925,Xinjiang,China,15-02-2020,70,1
7926,Xinjiang,China,16-02-2020,71,1
7927,Xinjiang,China,17-02-2020,75,1
7928,Xinjiang,China,18-02-2020,76,1
7929,Xinjiang,China,19-02-2020,76,1
7930,Xinjiang,China,20-02-2020,76,1
7931,Xinjiang,China,21-02-2020,76,1
7932,Xinjiang,China,22-02-2020,76,2
7933,Xinjiang,China,23-02-2020,76,2
7934,Xinjiang,China,24-02-2020,76,2
7935,Xinjiang,China,25-02-2020,76,2
7936,Xinjiang,China,26-02-2020,76,2
7937,Xinjiang,China,27-02-2020,76,2
7938,Xinjiang,China,28-02-2020,76,3
7939,Xinjiang,China,29-02-2020,76,3
7940,Xinjiang,China,01-03-2020,76,3
7941,Xinjiang,China,02-03-2020,76,3
7942,Xinjiang,China,03-03-2020,76,3
7943,Xinjiang,China,04-03-2020,76,3
7944,Xinjiang,China,05-03-2020,76,3
7945,Xinjiang,China,06-03-2020,76,3
7946,Xinjiang,China,07-03-2020,76,3
7947,Xinjiang,China,08-03-2020,76,3
7948,Xinjiang,China,09-03-2020,76,3
7949,Xinjiang,China,10-03-2020,76,3
7950,Xinjiang,China,11-03-2020,76,3
7951,Xinjiang,China,12-03-2020,76,3
7952,Xinjiang,China,13-03-2020,76,3
7953,Xinjiang,China,14-03-2020,76,3
7954,Xinjiang,China,15-03-2020,76,3
7955,Xinjiang,China,16-03-2020,76,3
7956,Xinjiang,China,17-03-2020,76,3
7957,Xinjiang,China,18-03-2020,76,3
7958,Xinjiang,China,19-03-2020,76,3
7959,Xinjiang,China,20-03-2020,76,3
7960,Xinjiang,China,21-03-2020,76,3
7961,Xinjiang,China,22-03-2020,76,3
7962,Xinjiang,China,23-03-2020,76,3
7963,Xinjiang,China,24-03-2020,76,3
7964,Xinjiang,China,25-03-2020,76,3
7965,Xinjiang,China,26-03-2020,76,3
7966,Xinjiang,China,27-03-2020,76,3
7967,Xinjiang,China,28-03-2020,76,3
8001,Yunnan,China,22-01-2020,1,0
8002,Yunnan,China,23-01-2020,2,0
8003,Yunnan,China,24-01-2020,5,0
8004,Yunnan,China,25-01-2020,11,0
8005,Yunnan,China,26-01-2020,16,0
8006,Yunnan,China,27-01-2020,26,0
8007,Yunnan,China,28-01-2020,44,0
8008,Yunnan,China,29-01-2020,55,0
8009,Yunnan,China,30-01-2020,70,0
8010,Yunnan,China,31-01-2020,83,0
8011,Yunnan,China,01-02-2020,93,0
8012,Yunnan,China,02-02-2020,105,0
8013,Yunnan,China,03-02-2020,117,0
8014,Yunnan,China,04-02-2020,122,0
8015,Yunnan,China,05-02-2020,128,0
8016,Yunnan,China,06-02-2020,133,0
8017,Yunnan,China,07-02-2020,138,0
8018,Yunnan,China,08-02-2020,138,0
8019,Yunnan,China,09-02-2020,141,0
8020,Yunnan,China,10-02-2020,149,0
8021,Yunnan,China,11-02-2020,153,0
8022,Yunnan,China,12-02-2020,154,0
8023,Yunnan,China,13-02-2020,156,0
8024,Yunnan,China,14-02-2020,162,0
8025,Yunnan,China,15-02-2020,168,0
8026,Yunnan,China,16-02-2020,171,0
8027,Yunnan,China,17-02-2020,171,0
8028,Yunnan,China,18-02-2020,172,0
8029,Yunnan,China,19-02-2020,172,1
8030,Yunnan,China,20-02-2020,174,2
8031,Yunnan,China,21-02-2020,174,2
8032,Yunnan,China,22-02-2020,174,2
8033,Yunnan,China,23-02-2020,174,2
8034,Yunnan,China,24-02-2020,174,2
8035,Yunnan,China,25-02-2020,174,2
8036,Yunnan,China,26-02-2020,174,2
8037,Yunnan,China,27-02-2020,174,2
8038,Yunnan,China,28-02-2020,174,2
8039,Yunnan,China,29-02-2020,174,2
8040,Yunnan,China,01-03-2020,174,2
8041,Yunnan,China,02-03-2020,174,2
8042,Yunnan,China,03-03-2020,174,2
8043,Yunnan,China,04-03-2020,174,2
8044,Yunnan,China,05-03-2020,174,2
8045,Yunnan,China,06-03-2020,174,2
8046,Yunnan,China,07-03-2020,174,2
8047,Yunnan,China,08-03-2020,174,2
8048,Yunnan,China,09-03-2020,174,2
8049,Yunnan,China,10-03-2020,174,2
8050,Yunnan,China,11-03-2020,174,2
8051,Yunnan,China,12-03-2020,174,2
8052,Yunnan,China,13-03-2020,174,2
8053,Yunnan,China,14-03-2020,174,2
8054,Yunnan,China,15-03-2020,174,2
8055,Yunnan,China,16-03-2020,176,2
8056,Yunnan,China,17-03-2020,176,2
8057,Yunnan,China,18-03-2020,176,2
8058,Yunnan,China,19-03-2020,176,2
8059,Yunnan,China,20-03-2020,176,2
8060,Yunnan,China,21-03-2020,176,2
8061,Yunnan,China,22-03-2020,176,2
8062,Yunnan,China,23-03-2020,176,2
8063,Yunnan,China,24-03-2020,176,2
8064,Yunnan,China,25-03-2020,176,2
8065,Yunnan,China,26-03-2020,178,2
8066,Yunnan,China,27-03-2020,180,2
8067,Yunnan,China,28-03-2020,180,2
8101,Zhejiang,China,22-01-2020,10,0
8102,Zhejiang,China,23-01-2020,27,0
8103,Zhejiang,China,24-01-2020,43,0
8104,Zhejiang,China,25-01-2020,62,0
8105,Zhejiang,China,26-01-2020,104,0
8106,Zhejiang,China,27-01-2020,128,0
8107,Zhejiang,China,28-01-2020,173,0
8108,Zhejiang,China,29-01-2020,296,0
8109,Zhejiang,China,30-01-2020,428,0
8110,Zhejiang,China,31-01-2020,538,0
8111,Zhejiang,China,01-02-2020,599,0
8112,Zhejiang,China,02-02-2020,661,0
8113,Zhejiang,China,03-02-2020,724,0
8114,Zhejiang,China,04-02-2020,829,0
8115,Zhejiang,China,05-02-2020,895,0
8116,Zhejiang,China,06-02-2020,954,0
8117,Zhejiang,China,07-02-2020,1006,0
8118,Zhejiang,China,08-02-2020,1048,0
8119,Zhejiang,China,09-02-2020,1075,0
8120,Zhejiang,China,10-02-2020,1092,0
8121,Zhejiang,China,11-02-2020,1117,0
8122,Zhejiang,China,12-02-2020,1131,0
8123,Zhejiang,China,13-02-2020,1145,0
8124,Zhejiang,China,14-02-2020,1155,0
8125,Zhejiang,China,15-02-2020,1162,0
8126,Zhejiang,China,16-02-2020,1167,0
8127,Zhejiang,China,17-02-2020,1171,0
8128,Zhejiang,China,18-02-2020,1172,0
8129,Zhejiang,China,19-02-2020,1174,0
8130,Zhejiang,China,20-02-2020,1175,1
8131,Zhejiang,China,21-02-2020,1203,1
8132,Zhejiang,China,22-02-2020,1205,1
8133,Zhejiang,China,23-02-2020,1205,1
8134,Zhejiang,China,24-02-2020,1205,1
8135,Zhejiang,China,25-02-2020,1205,1
8136,Zhejiang,China,26-02-2020,1205,1
8137,Zhejiang,China,27-02-2020,1205,1
8138,Zhejiang,China,28-02-2020,1205,1
8139,Zhejiang,China,29-02-2020,1205,1
8140,Zhejiang,China,01-03-2020,1205,1
8141,Zhejiang,China,02-03-2020,1206,1
8142,Zhejiang,China,03-03-2020,1213,1
8143,Zhejiang,China,04-03-2020,1213,1
8144,Zhejiang,China,05-03-2020,1215,1
8145,Zhejiang,China,06-03-2020,1215,1
8146,Zhejiang,China,07-03-2020,1215,1
8147,Zhejiang,China,08-03-2020,1215,1
8148,Zhejiang,China,09-03-2020,1215,1
8149,Zhejiang,China,10-03-2020,1215,1
8150,Zhejiang,China,11-03-2020,1215,1
8151,Zhejiang,China,12-03-2020,1215,1
8152,Zhejiang,China,13-03-2020,1215,1
8153,Zhejiang,China,14-03-2020,1227,1
8154,Zhejiang,China,15-03-2020,1231,1
8155,Zhejiang,China,16-03-2020,1231,1
8156,Zhejiang,China,17-03-2020,1232,1
8157,Zhejiang,China,18-03-2020,1232,1
8158,Zhejiang,China,19-03-2020,1233,1
8159,Zhejiang,China,20-03-2020,1234,1
8160,Zhejiang,China,21-03-2020,1236,1
8161,Zhejiang,China,22-03-2020,1238,1
8162,Zhejiang,China,23-03-2020,1238,1
8163,Zhejiang,China,24-03-2020,1240,1
8164,Zhejiang,China,25-03-2020,1241,1
8165,Zhejiang,China,26-03-2020,1243,1
8166,Zhejiang,China,27-03-2020,1247,1
8167,Zhejiang,China,28-03-2020,1251,1
8201,,Colombia,22-01-2020,0,0
8202,,Colombia,23-01-2020,0,0
8203,,Colombia,24-01-2020,0,0
8204,,Colombia,25-01-2020,0,0
8205,,Colombia,26-01-2020,0,0
8206,,Colombia,27-01-2020,0,0
8207,,Colombia,28-01-2020,0,0
8208,,Colombia,29-01-2020,0,0
8209,,Colombia,30-01-2020,0,0
8210,,Colombia,31-01-2020,0,0
8211,,Colombia,01-02-2020,0,0
8212,,Colombia,02-02-2020,0,0
8213,,Colombia,03-02-2020,0,0
8214,,Colombia,04-02-2020,0,0
8215,,Colombia,05-02-2020,0,0
8216,,Colombia,06-02-2020,0,0
8217,,Colombia,07-02-2020,0,0
8218,,Colombia,08-02-2020,0,0
8219,,Colombia,09-02-2020,0,0
8220,,Colombia,10-02-2020,0,0
8221,,Colombia,11-02-2020,0,0
8222,,Colombia,12-02-2020,0,0
8223,,Colombia,13-02-2020,0,0
8224,,Colombia,14-02-2020,0,0
8225,,Colombia,15-02-2020,0,0
8226,,Colombia,16-02-2020,0,0
8227,,Colombia,17-02-2020,0,0
8228,,Colombia,18-02-2020,0,0
8229,,Colombia,19-02-2020,0,0
8230,,Colombia,20-02-2020,0,0
8231,,Colombia,21-02-2020,0,0
8232,,Colombia,22-02-2020,0,0
8233,,Colombia,23-02-2020,0,0
8234,,Colombia,24-02-2020,0,0
8235,,Colombia,25-02-2020,0,0
8236,,Colombia,26-02-2020,0,0
8237,,Colombia,27-02-2020,0,0
8238,,Colombia,28-02-2020,0,0
8239,,Colombia,29-02-2020,0,0
8240,,Colombia,01-03-2020,0,0
8241,,Colombia,02-03-2020,0,0
8242,,Colombia,03-03-2020,0,0
8243,,Colombia,04-03-2020,0,0
8244,,Colombia,05-03-2020,0,0
8245,,Colombia,06-03-2020,1,0
8246,,Colombia,07-03-2020,1,0
8247,,Colombia,08-03-2020,1,0
8248,,Colombia,09-03-2020,1,0
8249,,Colombia,10-03-2020,3,0
8250,,Colombia,11-03-2020,9,0
8251,,Colombia,12-03-2020,9,0
8252,,Colombia,13-03-2020,13,0
8253,,Colombia,14-03-2020,22,0
8254,,Colombia,15-03-2020,34,0
8255,,Colombia,16-03-2020,54,0
8256,,Colombia,17-03-2020,65,0
8257,,Colombia,18-03-2020,93,0
8258,,Colombia,19-03-2020,102,0
8259,,Colombia,20-03-2020,128,0
8260,,Colombia,21-03-2020,196,0
8261,,Colombia,22-03-2020,231,2
8262,,Colombia,23-03-2020,277,3
8263,,Colombia,24-03-2020,378,3
8264,,Colombia,25-03-2020,470,4
8265,,Colombia,26-03-2020,491,6
8266,,Colombia,27-03-2020,539,6
8267,,Colombia,28-03-2020,608,6
8301,,Congo (Brazzaville),22-01-2020,0,0
8302,,Congo (Brazzaville),23-01-2020,0,0
8303,,Congo (Brazzaville),24-01-2020,0,0
8304,,Congo (Brazzaville),25-01-2020,0,0
8305,,Congo (Brazzaville),26-01-2020,0,0
8306,,Congo (Brazzaville),27-01-2020,0,0
8307,,Congo (Brazzaville),28-01-2020,0,0
8308,,Congo (Brazzaville),29-01-2020,0,0
8309,,Congo (Brazzaville),30-01-2020,0,0
8310,,Congo (Brazzaville),31-01-2020,0,0
8311,,Congo (Brazzaville),01-02-2020,0,0
8312,,Congo (Brazzaville),02-02-2020,0,0
8313,,Congo (Brazzaville),03-02-2020,0,0
8314,,Congo (Brazzaville),04-02-2020,0,0
8315,,Congo (Brazzaville),05-02-2020,0,0
8316,,Congo (Brazzaville),06-02-2020,0,0
8317,,Congo (Brazzaville),07-02-2020,0,0
8318,,Congo (Brazzaville),08-02-2020,0,0
8319,,Congo (Brazzaville),09-02-2020,0,0
8320,,Congo (Brazzaville),10-02-2020,0,0
8321,,Congo (Brazzaville),11-02-2020,0,0
8322,,Congo (Brazzaville),12-02-2020,0,0
8323,,Congo (Brazzaville),13-02-2020,0,0
8324,,Congo (Brazzaville),14-02-2020,0,0
8325,,Congo (Brazzaville),15-02-2020,0,0
8326,,Congo (Brazzaville),16-02-2020,0,0
8327,,Congo (Brazzaville),17-02-2020,0,0
8328,,Congo (Brazzaville),18-02-2020,0,0
8329,,Congo (Brazzaville),19-02-2020,0,0
8330,,Congo (Brazzaville),20-02-2020,0,0
8331,,Congo (Brazzaville),21-02-2020,0,0
8332,,Congo (Brazzaville),22-02-2020,0,0
8333,,Congo (Brazzaville),23-02-2020,0,0
8334,,Congo (Brazzaville),24-02-2020,0,0
8335,,Congo (Brazzaville),25-02-2020,0,0
8336,,Congo (Brazzaville),26-02-2020,0,0
8337,,Congo (Brazzaville),27-02-2020,0,0
8338,,Congo (Brazzaville),28-02-2020,0,0
8339,,Congo (Brazzaville),29-02-2020,0,0
8340,,Congo (Brazzaville),01-03-2020,0,0
8341,,Congo (Brazzaville),02-03-2020,0,0
8342,,Congo (Brazzaville),03-03-2020,0,0
8343,,Congo (Brazzaville),04-03-2020,0,0
8344,,Congo (Brazzaville),05-03-2020,0,0
8345,,Congo (Brazzaville),06-03-2020,0,0
8346,,Congo (Brazzaville),07-03-2020,0,0
8347,,Congo (Brazzaville),08-03-2020,0,0
8348,,Congo (Brazzaville),09-03-2020,0,0
8349,,Congo (Brazzaville),10-03-2020,0,0
8350,,Congo (Brazzaville),11-03-2020,0,0
8351,,Congo (Brazzaville),12-03-2020,0,0
8352,,Congo (Brazzaville),13-03-2020,0,0
8353,,Congo (Brazzaville),14-03-2020,0,0
8354,,Congo (Brazzaville),15-03-2020,1,0
8355,,Congo (Brazzaville),16-03-2020,1,0
8356,,Congo (Brazzaville),17-03-2020,1,0
8357,,Congo (Brazzaville),18-03-2020,1,0
8358,,Congo (Brazzaville),19-03-2020,3,0
8359,,Congo (Brazzaville),20-03-2020,3,0
8360,,Congo (Brazzaville),21-03-2020,3,0
8361,,Congo (Brazzaville),22-03-2020,3,0
8362,,Congo (Brazzaville),23-03-2020,4,0
8363,,Congo (Brazzaville),24-03-2020,4,0
8364,,Congo (Brazzaville),25-03-2020,4,0
8365,,Congo (Brazzaville),26-03-2020,4,0
8366,,Congo (Brazzaville),27-03-2020,4,0
